Sample Number (10000 samples per second),HR (mV)
6666,364.0
6667,361.0
6668,359.0
6669,357.0
6670,356.0
6671,355.0
6672,353.0
6673,351.0
6674,350.0
6675,349.0
6676,347.0
6677,345.0
6678,347.0
6679,353.0
6680,356.0
6681,356.0
6682,355.0
6683,403.0
6684,572.0
6685,581.0
6686,412.0
6687,318.0
6688,305.0
6689,312.0
6690,287.0
6691,302.0
6692,299.0
6693,374.0
6694,373.0
6695,281.0
6696,295.0
6697,347.0
6698,450.0
6699,391.0
6700,243.0
6701,189.0
6702,194.0
6703,225.0
6704,255.0
6705,270.0
6706,265.0
6707,244.0
6708,242.0
6709,265.0
6710,284.0
6711,300.0
6712,308.0
6713,353.0
6714,445.0
6715,438.0
6716,366.0
6717,342.0
6718,425.0
6719,514.0
6720,469.0
6721,341.0
6722,294.0
6723,323.0
6724,498.0
6725,628.0
6726,616.0
6727,599.0
6728,549.0
6729,365.0
6730,166.0
6731,139.0
6732,165.0
6733,262.0
6734,279.0
6735,208.0
6736,231.0
6737,267.0
6738,319.0
6739,290.0
6740,271.0
6741,299.0
6742,351.0
6743,321.0
6744,272.0
6745,299.0
6746,306.0
6747,296.0
6748,295.0
6749,288.0
6750,285.0
6751,288.0
6752,295.0
6753,297.0
6754,297.0
6755,303.0
6756,320.0
6757,335.0
6758,342.0
6759,343.0
6760,350.0
6761,378.0
6762,435.0
6763,502.0
6764,530.0
6765,451.0
6766,234.0
6767,0.0
6768,0.0
6769,0.0
6770,0.0
6771,0.0
6772,0.0
6773,0.0
6774,0.0
6775,0.0
6776,0.0
6777,0.0
6778,0.0
6779,0.0
6780,0.0
6781,0.0
6782,0.0
6783,0.0
6784,0.0
6785,0.0
6786,0.0
6787,0.0
6788,0.0
6789,0.0
6790,0.0
6791,0.0
6792,0.0
6793,0.0
6794,0.0
6795,0.0
6796,17.0
6797,46.0
6798,75.0
6799,101.0
6800,125.0
6801,146.0
6802,164.0
6803,181.0
6804,196.0
6805,209.0
6806,221.0
6807,316.0
6808,651.0
6809,662.0
6810,662.0
6811,662.0
6812,662.0
6813,662.0
6814,662.0
6815,662.0
6816,662.0
6817,662.0
6818,662.0
6819,662.0
6820,662.0
6821,662.0
6822,629.0
6823,521.0
6824,562.0
6825,662.0
6826,662.0
6827,662.0
6828,662.0
6829,662.0
6830,662.0
6831,662.0
6832,662.0
6833,662.0
6834,662.0
6835,662.0
6836,662.0
6837,662.0
6838,0.0
6839,0.0
6840,0.0
6841,0.0
6842,0.0
6843,0.0
6844,0.0
6845,0.0
6846,0.0
6847,0.0
6848,0.0
6849,0.0
6850,0.0
6851,0.0
6852,0.0
6853,0.0
6854,0.0
6855,0.0
6856,0.0
6857,0.0
6858,0.0
6859,34.0
6860,344.0
6861,662.0
6862,662.0
6863,662.0
6864,662.0
6865,662.0
6866,662.0
6867,662.0
6868,662.0
6869,662.0
6870,662.0
6871,662.0
6872,662.0
6873,662.0
6874,662.0
6875,662.0
6876,662.0
6877,662.0
6878,662.0
6879,662.0
6880,662.0
6881,662.0
6882,662.0
6883,662.0
6884,662.0
6885,662.0
6886,662.0
6887,662.0
6888,662.0
6889,662.0
6890,662.0
6891,662.0
6892,662.0
6893,662.0
6894,662.0
6895,662.0
6896,662.0
6897,662.0
6898,662.0
6899,654.0
6900,622.0
6901,592.0
6902,576.0
6903,564.0
6904,556.0
6905,548.0
6906,540.0
6907,531.0
6908,522.0
6909,513.0
6910,507.0
6911,502.0
6912,496.0
6913,490.0
6914,482.0
6915,475.0
6916,468.0
6917,461.0
6918,455.0
6919,449.0
6920,444.0
6921,438.0
6922,433.0
6923,428.0
6924,423.0
6925,419.0
6926,416.0
6927,412.0
6928,408.0
6929,405.0
6930,401.0
6931,398.0
6932,396.0
6933,393.0
6934,390.0
6935,388.0
6936,385.0
6937,383.0
6938,382.0
6939,380.0
6940,378.0
6941,376.0
6942,375.0
6943,374.0
6944,373.0
6945,372.0
6946,371.0
6947,371.0
6948,370.0
6949,369.0
6950,368.0
6951,366.0
6952,365.0
6953,364.0
6954,363.0
6955,363.0
6956,363.0
6957,362.0
6958,362.0
6959,362.0
6960,362.0
6961,361.0
6962,361.0
6963,361.0
6964,361.0
6965,361.0
6966,361.0
6967,360.0
6968,360.0
6969,360.0
6970,360.0
6971,359.0
6972,359.0
6973,359.0
6974,359.0
6975,359.0
6976,359.0
6977,359.0
6978,359.0
6979,359.0
6980,358.0
6981,358.0
6982,358.0
6983,357.0
6984,356.0
6985,355.0
6986,354.0
6987,353.0
6988,353.0
6989,353.0
6990,353.0
6991,354.0
6992,353.0
6993,353.0
6994,353.0
6995,353.0
6996,354.0
6997,354.0
6998,354.0
6999,354.0
7000,354.0
7001,354.0
7002,354.0
7003,354.0
7004,354.0
7005,353.0
7006,353.0
7007,353.0
7008,352.0
7009,352.0
7010,352.0
7011,352.0
7012,351.0
7013,351.0
7014,350.0
7015,349.0
7016,346.0
7017,343.0
7018,339.0
7019,333.0
7020,329.0
7021,329.0
7022,334.0
7023,340.0
7024,337.0
7025,331.0
7026,328.0
7027,328.0
7028,329.0
7029,326.0
7030,321.0
7031,314.0
7032,308.0
7033,314.0
7034,317.0
7035,317.0
7036,307.0
7037,272.0
7038,229.0
7039,197.0
7040,178.0
7041,171.0
7042,179.0
7043,222.0
7044,323.0
7045,450.0
7046,588.0
7047,662.0
7048,662.0
7049,662.0
7050,662.0
7051,662.0
7052,662.0
7053,662.0
7054,662.0
7055,662.0
7056,662.0
7057,662.0
7058,662.0
7059,662.0
7060,662.0
7061,662.0
7062,662.0
7063,662.0
7064,662.0
7065,662.0
7066,662.0
7067,662.0
7068,662.0
7069,662.0
7070,662.0
7071,662.0
7072,662.0
7073,0.0
7074,0.0
7075,0.0
7076,0.0
7077,0.0
7078,0.0
7079,0.0
7080,0.0
7081,0.0
7082,0.0
7083,0.0
7084,0.0
7085,0.0
7086,0.0
7087,0.0
7088,0.0
7089,0.0
7090,0.0
7091,662.0
7092,662.0
7093,662.0
7094,662.0
7095,662.0
7096,662.0
7097,662.0
7098,662.0
7099,662.0
7100,662.0
7101,662.0
7102,662.0
7103,662.0
7104,662.0
7105,662.0
7106,662.0
7107,662.0
7108,662.0
7109,662.0
7110,662.0
7111,662.0
7112,662.0
7113,662.0
7114,662.0
7115,662.0
7116,662.0
7117,662.0
7118,662.0
7119,662.0
7120,649.0
7121,623.0
7122,595.0
7123,569.0
7124,545.0
7125,524.0
7126,505.0
7127,489.0
7128,474.0
7129,461.0
7130,450.0
7131,437.0
7132,314.0
7133,81.0
7134,0.0
7135,0.0
7136,0.0
7137,0.0
7138,0.0
7139,0.0
7140,0.0
7141,0.0
7142,0.0
7143,0.0
7144,0.0
7145,0.0
7146,0.0
7147,0.0
7148,0.0
7149,0.0
7150,0.0
7151,0.0
7152,0.0
7153,0.0
7154,0.0
7155,0.0
7156,0.0
7157,0.0
7158,0.0
7159,0.0
7160,0.0
7161,0.0
7162,0.0
7163,0.0
7164,0.0
7165,0.0
7166,0.0
7167,0.0
7168,0.0
7169,0.0
7170,0.0
7171,0.0
7172,68.0
7173,201.0
7174,215.0
7175,153.0
7176,92.0
7177,57.0
7178,51.0
7179,54.0
7180,56.0
7181,60.0
7182,68.0
7183,80.0
7184,94.0
7185,109.0
7186,163.0
7187,325.0
7188,394.0
7189,327.0
7190,253.0
7191,210.0
7192,182.0
7193,173.0
7194,151.0
7195,133.0
7196,129.0
7197,138.0
7198,152.0
7199,168.0
7200,205.0
7201,358.0
7202,486.0
7203,448.0
7204,353.0
7205,282.0
7206,269.0
7207,267.0
7208,260.0
7209,247.0
7210,235.0
7211,228.0
7212,228.0
7213,232.0
7214,238.0
7215,242.0
7216,248.0
7217,253.0
7218,265.0
7219,370.0
7220,536.0
7221,526.0
7222,422.0
7223,337.0
7224,294.0
7225,296.0
7226,296.0
7227,292.0
7228,279.0
7229,268.0
7230,262.0
7231,262.0
7232,264.0
7233,265.0
7234,267.0
7235,269.0
7236,272.0
7237,274.0
7238,277.0
7239,282.0
7240,287.0
7241,301.0
7242,394.0
7243,510.0
7244,469.0
7245,389.0
7246,335.0
7247,314.0
7248,310.0
7249,303.0
7250,296.0
7251,296.0
7252,296.0
7253,296.0
7254,296.0
7255,296.0
7256,296.0
7257,295.0
7258,296.0
7259,296.0
7260,296.0
7261,296.0
7262,298.0
7263,352.0
7264,411.0
7265,385.0
7266,337.0
7267,307.0
7268,302.0
7269,312.0
7270,315.0
7271,308.0
7272,300.0
7273,297.0
7274,297.0
7275,299.0
7276,302.0
7277,306.0
7278,308.0
7279,312.0
7280,315.0
7281,318.0
7282,325.0
7283,383.0
7284,436.0
7285,415.0
7286,370.0
7287,339.0
7288,328.0
7289,333.0
7290,334.0
7291,325.0
7292,315.0
7293,309.0
7294,308.0
7295,309.0
7296,310.0
7297,314.0
7298,315.0
7299,317.0
7300,318.0
7301,320.0
7302,340.0
7303,401.0
7304,414.0
7305,381.0
7306,346.0
7307,329.0
7308,328.0
7309,334.0
7310,331.0
7311,324.0
7312,318.0
7313,314.0
7314,313.0
7315,315.0
7316,318.0
7317,318.0
7318,319.0
7319,320.0
7320,350.0
7321,409.0
7322,413.0
7323,378.0
7324,344.0
7325,328.0
7326,330.0
7327,334.0
7328,328.0
7329,318.0
7330,312.0
7331,310.0
7332,310.0
7333,311.0
7334,313.0
7335,315.0
7336,317.0
7337,319.0
7338,348.0
7339,427.0
7340,444.0
7341,404.0
7342,363.0
7343,339.0
7344,335.0
7345,336.0
7346,328.0
7347,314.0
7348,304.0
7349,299.0
7350,299.0
7351,300.0
7352,302.0
7353,303.0
7354,305.0
7355,308.0
7356,311.0
7357,325.0
7358,403.0
7359,459.0
7360,431.0
7361,382.0
7362,348.0
7363,336.0
7364,336.0
7365,331.0
7366,318.0
7367,305.0
7368,297.0
7369,297.0
7370,297.0
7371,298.0
7372,299.0
7373,300.0
7374,302.0
7375,304.0
7376,306.0
7377,310.0
7378,316.0
7379,373.0
7380,446.0
7381,440.0
7382,395.0
7383,358.0
7384,342.0
7385,342.0
7386,339.0
7387,328.0
7388,313.0
7389,303.0
7390,298.0
7391,298.0
7392,301.0
7393,303.0
7394,304.0
7395,305.0
7396,306.0
7397,308.0
7398,311.0
7399,315.0
7400,336.0
7401,410.0
7402,437.0
7403,407.0
7404,369.0
7405,344.0
7406,340.0
7407,342.0
7408,335.0
7409,321.0
7410,309.0
7411,304.0
7412,304.0
7413,306.0
7414,309.0
7415,312.0
7416,313.0
7417,314.0
7418,317.0
7419,319.0
7420,324.0
7421,382.0
7422,450.0
7423,440.0
7424,403.0
7425,384.0
7426,395.0
7427,421.0
7428,426.0
7429,400.0
7430,358.0
7431,331.0
7432,329.0
7433,338.0
7434,348.0
7435,351.0
7436,348.0
7437,343.0
7438,338.0
7439,333.0
7440,329.0
7441,357.0
7442,414.0
7443,411.0
7444,361.0
7445,306.0
7446,280.0
7447,240.0
7448,193.0
7449,181.0
7450,202.0
7451,239.0
7452,285.0
7453,325.0
7454,360.0
7455,382.0
7456,363.0
7457,316.0
7458,282.0
7459,254.0
7460,193.0
7461,136.0
7462,116.0
7463,46.0
7464,0.0
7465,0.0
7466,0.0
7467,0.0
7468,0.0
7469,0.0
7470,0.0
7471,0.0
7472,0.0
7473,0.0
7474,0.0
7475,0.0
7476,0.0
7477,0.0
7478,0.0
7479,0.0
7480,0.0
7481,0.0
7482,0.0
7483,0.0
7484,0.0
7485,0.0
7486,0.0
7487,38.0
7488,127.0
7489,247.0
7490,343.0
7491,413.0
7492,423.0
7493,262.0
7494,43.0
7495,0.0
7496,0.0
7497,0.0
7498,0.0
7499,63.0
7500,304.0
7501,557.0
7502,662.0
7503,662.0
7504,662.0
7505,662.0
7506,662.0
7507,662.0
7508,662.0
7509,662.0
7510,662.0
7511,662.0
7512,662.0
7513,659.0
7514,662.0
7515,662.0
7516,651.0
7517,465.0
7518,165.0
7519,0.0
7520,0.0
7521,0.0
7522,0.0
7523,0.0
7524,0.0
7525,0.0
7526,231.0
7527,662.0
7528,662.0
7529,662.0
7530,662.0
7531,662.0
7532,662.0
7533,662.0
7534,662.0
7535,662.0
7536,662.0
7537,662.0
7538,662.0
7539,662.0
7540,662.0
7541,563.0
7542,237.0
7543,109.0
7544,118.0
7545,178.0
7546,262.0
7547,341.0
7548,399.0
7549,453.0
7550,498.0
7551,528.0
7552,553.0
7553,587.0
7554,628.0
7555,657.0
7556,662.0
7557,662.0
7558,662.0
7559,662.0
7560,658.0
7561,647.0
7562,630.0
7563,600.0
7564,580.0
7565,585.0
7566,597.0
7567,599.0
7568,589.0
7569,572.0
7570,554.0
7571,541.0
7572,530.0
7573,522.0
7574,511.0
7575,499.0
7576,488.0
7577,476.0
7578,463.0
7579,451.0
7580,442.0
7581,433.0
7582,425.0
7583,422.0
7584,426.0
7585,426.0
7586,420.0
7587,412.0
7588,406.0
7589,404.0
7590,401.0
7591,396.0
7592,390.0
7593,383.0
7594,378.0
7595,374.0
7596,371.0
7597,368.0
7598,365.0
7599,362.0
7600,358.0
7601,354.0
7602,355.0
7603,367.0
7604,374.0
7605,373.0
7606,368.0
7607,363.0
7608,363.0
7609,363.0
7610,364.0
7611,363.0
7612,361.0
7613,358.0
7614,357.0
7615,348.0
7616,341.0
7617,340.0
7618,340.0
7619,338.0
7620,336.0
7621,336.0
7622,336.0
7623,341.0
7624,353.0
7625,357.0
7626,356.0
7627,351.0
7628,349.0
7629,350.0
7630,349.0
7631,346.0
7632,343.0
7633,339.0
7634,337.0
7635,335.0
7636,333.0
7637,331.0
7638,330.0
7639,329.0
7640,330.0
7641,330.0
7642,329.0
7643,339.0
7644,348.0
7645,349.0
7646,346.0
7647,342.0
7648,340.0
7649,343.0
7650,344.0
7651,343.0
7652,340.0
7653,339.0
7654,338.0
7655,338.0
7656,338.0
7657,337.0
7658,337.0
7659,337.0
7660,337.0
7661,337.0
7662,337.0
7663,344.0
7664,359.0
7665,363.0
7666,358.0
7667,351.0
7668,345.0
7669,345.0
7670,346.0
7671,344.0
7672,343.0
7673,343.0
7674,341.0
7675,342.0
7676,342.0
7677,343.0
7678,342.0
7679,343.0
7680,345.0
7681,345.0
7682,344.0
7683,346.0
7684,355.0
7685,367.0
7686,371.0
7687,379.0
7688,406.0
7689,430.0
7690,429.0
7691,404.0
7692,378.0
7693,363.0
7694,354.0
7695,360.0
7696,364.0
7697,358.0
7698,356.0
7699,351.0
7700,364.0
7701,407.0
7702,505.0
7703,565.0
7704,565.0
7705,531.0
7706,487.0
7707,461.0
7708,452.0
7709,452.0
7710,449.0
7711,449.0
7712,465.0
7713,502.0
7714,550.0
7715,578.0
7716,573.0
7717,541.0
7718,499.0
7719,454.0
7720,403.0
7721,361.0
7722,343.0
7723,325.0
7724,291.0
7725,286.0
7726,259.0
7727,174.0
7728,74.0
7729,14.0
7730,0.0
7731,0.0
7732,0.0
7733,0.0
7734,0.0
7735,3.0
7736,64.0
7737,187.0
7738,360.0
7739,604.0
7740,662.0
7741,662.0
7742,662.0
7743,662.0
7744,662.0
7745,662.0
7746,662.0
7747,662.0
7748,662.0
7749,662.0
7750,662.0
7751,662.0
7752,662.0
7753,662.0
7754,662.0
7755,662.0
7756,662.0
7757,662.0
7758,662.0
7759,662.0
7760,627.0
7761,435.0
7762,193.0
7763,0.0
7764,0.0
7765,0.0
7766,0.0
7767,0.0
7768,0.0
7769,0.0
7770,0.0
7771,0.0
7772,0.0
7773,0.0
7774,0.0
7775,0.0
7776,0.0
7777,0.0
7778,0.0
7779,0.0
7780,0.0
7781,0.0
7782,0.0
7783,0.0
7784,0.0
7785,0.0
7786,0.0
7787,0.0
7788,0.0
7789,0.0
7790,0.0
7791,0.0
7792,0.0
7793,8.0
7794,26.0
7795,46.0
7796,65.0
7797,83.0
7798,100.0
7799,119.0
7800,140.0
7801,160.0
7802,176.0
7803,191.0
7804,214.0
7805,291.0
7806,334.0
7807,313.0
7808,290.0
7809,288.0
7810,284.0
7811,280.0
7812,276.0
7813,272.0
7814,270.0
7815,269.0
7816,271.0
7817,272.0
7818,275.0
7819,278.0
7820,285.0
7821,307.0
7822,346.0
7823,359.0
7824,343.0
7825,326.0
7826,316.0
7827,310.0
7828,306.0
7829,304.0
7830,302.0
7831,302.0
7832,303.0
7833,305.0
7834,308.0
7835,311.0
7836,313.0
7837,315.0
7838,326.0
7839,374.0
7840,410.0
7841,399.0
7842,375.0
7843,356.0
7844,344.0
7845,335.0
7846,328.0
7847,322.0
7848,317.0
7849,316.0
7850,315.0
7851,316.0
7852,318.0
7853,319.0
7854,321.0
7855,323.0
7856,329.0
7857,375.0
7858,441.0
7859,435.0
7860,397.0
7861,362.0
7862,338.0
7863,323.0
7864,314.0
7865,307.0
7866,302.0
7867,300.0
7868,300.0
7869,300.0
7870,302.0
7871,303.0
7872,304.0
7873,306.0
7874,309.0
7875,313.0
7876,322.0
7877,366.0
7878,430.0
7879,432.0
7880,420.0
7881,424.0
7882,446.0
7883,454.0
7884,463.0
7885,555.0
7886,662.0
7887,662.0
7888,662.0
7889,662.0
7890,662.0
7891,662.0
7892,481.0
7893,40.0
7894,0.0
7895,0.0
7896,0.0
7897,0.0
7898,0.0
7899,0.0
7900,0.0
7901,0.0
7902,0.0
7903,0.0
7904,0.0
7905,9.0
7906,127.0
7907,282.0
7908,408.0
7909,498.0
7910,563.0
7911,631.0
7912,662.0
7913,662.0
7914,662.0
7915,662.0
7916,662.0
7917,662.0
7918,662.0
7919,662.0
7920,662.0
7921,662.0
7922,662.0
7923,662.0
7924,662.0
7925,662.0
7926,662.0
7927,662.0
7928,662.0
7929,662.0
7930,662.0
7931,661.0
7932,651.0
7933,636.0
7934,620.0
7935,603.0
7936,587.0
7937,572.0
7938,558.0
7939,544.0
7940,532.0
7941,518.0
7942,505.0
7943,493.0
7944,481.0
7945,471.0
7946,462.0
7947,452.0
7948,442.0
7949,434.0
7950,427.0
7951,419.0
7952,411.0
7953,404.0
7954,399.0
7955,393.0
7956,389.0
7957,386.0
7958,382.0
7959,378.0
7960,375.0
7961,372.0
7962,370.0
7963,368.0
7964,367.0
7965,365.0
7966,363.0
7967,363.0
7968,360.0
7969,357.0
7970,355.0
7971,354.0
7972,352.0
7973,351.0
7974,350.0
7975,350.0
7976,352.0
7977,352.0
7978,350.0
7979,348.0
7980,348.0
7981,349.0
7982,347.0
7983,347.0
7984,344.0
7985,343.0
7986,343.0
7987,344.0
7988,344.0
7989,347.0
7990,348.0
7991,349.0
7992,350.0
7993,352.0
7994,356.0
7995,355.0
7996,353.0
7997,352.0
7998,351.0
7999,350.0
8000,348.0
8001,346.0
8002,345.0
8003,343.0
8004,342.0
8005,341.0
8006,341.0
8007,340.0
8008,340.0
8009,339.0
8010,339.0
8011,339.0
8012,339.0
8013,338.0
8014,336.0
8015,337.0
8016,338.0
8017,337.0
8018,335.0
8019,334.0
8020,333.0
8021,334.0
8022,337.0
8023,339.0
8024,341.0
8025,340.0
8026,340.0
8027,340.0
8028,340.0
8029,340.0
8030,340.0
8031,342.0
8032,342.0
8033,342.0
8034,343.0
8035,342.0
8036,341.0
8037,340.0
8038,339.0
8039,339.0
8040,339.0
8041,340.0
8042,341.0
8043,341.0
8044,342.0
8045,341.0
8046,342.0
8047,345.0
8048,347.0
8049,346.0
8050,342.0
8051,340.0
8052,339.0
8053,336.0
8054,335.0
8055,337.0
8056,338.0
8057,337.0
8058,338.0
8059,338.0
8060,338.0
8061,337.0
8062,337.0
8063,337.0
8064,337.0
8065,347.0
8066,347.0
8067,343.0
8068,340.0
8069,338.0
8070,336.0
8071,336.0
8072,335.0
8073,336.0
8074,336.0
8075,336.0
8076,336.0
8077,336.0
8078,337.0
8079,338.0
8080,338.0
8081,337.0
8082,337.0
8083,340.0
8084,348.0
8085,348.0
8086,343.0
8087,340.0
8088,338.0
8089,338.0
8090,337.0
8091,337.0
8092,336.0
8093,337.0
8094,337.0
8095,336.0
8096,336.0
8097,336.0
8098,336.0
8099,336.0
8100,335.0
8101,336.0
8102,337.0
8103,341.0
8104,347.0
8105,344.0
8106,338.0
8107,335.0
8108,336.0
8109,337.0
8110,337.0
8111,337.0
8112,336.0
8113,336.0
8114,335.0
8115,334.0
8116,337.0
8117,337.0
8118,337.0
8119,338.0
8120,338.0
8121,339.0
8122,339.0
8123,339.0
8124,345.0
8125,346.0
8126,342.0
8127,338.0
8128,337.0
8129,337.0
8130,336.0
8131,337.0
8132,338.0
8133,338.0
8134,338.0
8135,339.0
8136,338.0
8137,340.0
8138,340.0
8139,352.0
8140,370.0
8141,378.0
8142,381.0
8143,403.0
8144,430.0
8145,463.0
8146,501.0
8147,509.0
8148,496.0
8149,478.0
8150,458.0
8151,434.0
8152,411.0
8153,395.0
8154,384.0
8155,375.0
8156,366.0
8157,356.0
8158,346.0
8159,337.0
8160,329.0
8161,322.0
8162,316.0
8163,308.0
8164,296.0
8165,296.0
8166,294.0
8167,281.0
8168,269.0
8169,262.0
8170,262.0
8171,266.0
8172,273.0
8173,281.0
8174,290.0
8175,295.0
8176,296.0
8177,296.0
8178,296.0
8179,296.0
8180,297.0
8181,296.0
8182,294.0
8183,296.0
8184,296.0
8185,296.0
8186,297.0
8187,297.0
8188,297.0
8189,296.0
8190,297.0
8191,299.0
8192,303.0
8193,308.0
8194,312.0
8195,319.0
8196,328.0
8197,332.0
8198,335.0
8199,338.0
8200,341.0
8201,341.0
8202,343.0
8203,345.0
8204,344.0
8205,341.0
8206,337.0
8207,335.0
8208,332.0
8209,331.0
8210,333.0
8211,334.0
8212,267.0
8213,221.0
8214,179.0
8215,162.0
8216,165.0
8217,190.0
8218,226.0
8219,239.0
8220,235.0
8221,241.0
8222,265.0
8223,289.0
8224,304.0
8225,308.0
8226,315.0
8227,305.0
8228,301.0
8229,307.0
8230,295.0
8231,303.0
8232,308.0
8233,322.0
8234,336.0
8235,359.0
8236,367.0
8237,366.0
8238,388.0
8239,411.0
8240,426.0
8241,433.0
8242,422.0
8243,425.0
8244,424.0
8245,420.0
8246,406.0
8247,391.0
8248,383.0
8249,369.0
8250,366.0
8251,368.0
8252,372.0
8253,377.0
8254,382.0
8255,386.0
8256,386.0
8257,384.0
8258,384.0
8259,384.0
8260,379.0
8261,375.0
8262,371.0
8263,368.0
8264,368.0
8265,365.0
8266,369.0
8267,368.0
8268,368.0
8269,367.0
8270,367.0
8271,366.0
8272,365.0
8273,363.0
8274,362.0
8275,360.0
8276,360.0
8277,358.0
8278,356.0
8279,355.0
8280,357.0
8281,358.0
8282,353.0
8283,350.0
8284,347.0
8285,343.0
8286,340.0
8287,339.0
8288,338.0
8289,336.0
8290,333.0
8291,334.0
8292,333.0
8293,331.0
8294,330.0
8295,329.0
8296,328.0
8297,331.0
8298,333.0
8299,334.0
8300,335.0
8301,339.0
8302,347.0
8303,347.0
8304,344.0
8305,341.0
8306,343.0
8307,341.0
8308,342.0
8309,338.0
8310,340.0
8311,345.0
8312,344.0
8313,345.0
8314,342.0
8315,341.0
8316,339.0
8317,336.0
8318,334.0
8319,332.0
8320,331.0
8321,331.0
8322,327.0
8323,336.0
8324,335.0
8325,330.0
8326,329.0
8327,329.0
8328,320.0
8329,310.0
8330,303.0
8331,304.0
8332,311.0
8333,322.0
8334,330.0
8335,338.0
8336,342.0
8337,345.0
8338,347.0
8339,343.0
8340,345.0
8341,341.0
8342,335.0
8343,330.0
8344,329.0
8345,334.0
8346,344.0
8347,353.0
8348,356.0
8349,360.0
8350,358.0
8351,351.0
8352,346.0
8353,349.0
8354,352.0
8355,349.0
8356,353.0
8357,349.0
8358,349.0
8359,351.0
8360,350.0
8361,344.0
8362,342.0
8363,342.0
8364,343.0
8365,343.0
8366,343.0
8367,342.0
8368,342.0
8369,340.0
8370,337.0
8371,334.0
8372,336.0
8373,339.0
8374,341.0
8375,340.0
8376,336.0
8377,341.0
8378,336.0
8379,339.0
8380,341.0
8381,342.0
8382,338.0
8383,332.0
8384,335.0
8385,335.0
8386,338.0
8387,342.0
8388,346.0
8389,348.0
8390,342.0
8391,338.0
8392,335.0
8393,335.0
8394,336.0
8395,338.0
8396,342.0
8397,340.0
8398,344.0
8399,345.0
8400,346.0
8401,349.0
8402,352.0
8403,348.0
8404,347.0
8405,348.0
8406,348.0
8407,349.0
8408,355.0
8409,357.0
8410,353.0
8411,348.0
8412,352.0
8413,359.0
8414,365.0
8415,366.0
8416,361.0
8417,358.0
8418,357.0
8419,355.0
8420,350.0
8421,352.0
8422,351.0
8423,348.0
8424,345.0
8425,345.0
8426,345.0
8427,345.0
8428,341.0
8429,347.0
8430,360.0
8431,370.0
8432,368.0
8433,362.0
8434,358.0
8435,352.0
8436,350.0
8437,346.0
8438,346.0
8439,344.0
8440,346.0
8441,336.0
8442,333.0
8443,335.0
8444,336.0
8445,336.0
8446,338.0
8447,338.0
8448,340.0
8449,341.0
8450,340.0
8451,339.0
8452,344.0
8453,347.0
8454,345.0
8455,343.0
8456,341.0
